id,product_id,wishlist_id
1918,1903,754
1919,1699,755
1920,1621,756
1921,1701,757
1922,398,757
1923,641,758
1924,1048,759
1925,2027,760
1926,2469,760
1927,3793,760
1928,527,760
1929,3381,761
1930,2997,762
1931,4746,762
1932,1647,762
1933,21,763
1934,426,763
1935,422,763
1936,3498,764
1937,466,764
1938,2766,765
1939,1976,765
1940,3243,765
1941,2036,765
1942,2419,766
1943,1234,766
1944,4337,767
1945,1790,767
1946,703,768
1947,4976,769
1948,2912,769
1949,210,769
1950,3988,770
1951,4493,770
1952,3372,770
1953,483,770
1954,2531,771
1955,4120,771
1956,4722,772
1957,665,772
1958,2331,772
1959,4492,772
1960,2157,773
1961,2899,773
1962,2305,773
1963,1457,774
1964,2385,775
1965,220,775
1966,3672,775
1967,4341,775
1968,184,776
1969,1331,777
1970,1088,778
1971,567,778
1972,456,778
1973,4734,779
1974,3844,779
1975,124,780
1976,2948,781
1977,3069,781
1978,3335,781
1979,1582,781
1980,1963,782
1981,4526,782
1982,758,783
1983,4481,783
1984,389,783
1985,829,783
1986,4397,784
1987,1131,784
1988,525,784
1989,4723,785
1990,2096,786
1991,4281,786
1992,1467,786
1993,214,786
1994,164,787
1995,4238,787
1996,212,788
1997,3902,788
1998,2327,789
1999,1783,789
2000,719,789
2001,4573,789
2002,3964,790
2003,3738,791
2004,2805,791
2005,1756,791
2006,4476,792
2007,4927,793
2008,761,793
2009,2931,794
2010,1914,794
2011,3840,794
2012,4092,794
2013,1608,795
2014,566,795
2015,2255,795
2016,1321,795
2017,2872,796
2018,4327,796
2019,3110,796
2020,3012,796
2021,143,797
2022,4637,797
2023,1483,798
2024,3420,798
2025,1273,799
2026,1906,800
2027,2424,801
2028,767,801
2029,1234,802
2030,4615,803
2031,2608,803
2032,3072,803
2033,2760,804
2034,588,804
2035,3119,804
2036,329,804
2037,1907,805
2038,1467,805
2039,3312,805
2040,742,805
2041,795,806
2042,1534,806
2043,3237,807
2044,3527,807
2045,3606,807
2046,3619,807
2047,1048,808
2048,1596,808
2049,4735,808
2050,2397,809
2051,924,810
2052,1070,810
2053,1568,810
2054,3659,811
2055,1554,812
2056,630,812
2057,4375,812
2058,1777,813
2059,4345,813
2060,2878,813
2061,3397,814
2062,253,814
2063,4784,814
2064,2253,815
2065,3471,815
2066,2804,815
2067,2452,815
2068,1419,816
2069,3941,816
2070,1759,816
2071,724,816
2072,1432,817
2073,789,817
2074,1344,817
2075,1653,817
2076,4070,818
2077,198,818
2078,2515,819
2079,2089,819
2080,3555,819
2081,3424,819
2082,3095,820
2083,4651,820
2084,978,821
2085,2884,821
2086,2248,821
2087,4375,822
2088,675,822
2089,1971,822
2090,1715,823
2091,2111,823
2092,2082,823
2093,4579,823
2094,3460,824
2095,1785,824
2096,4515,824
2097,3253,825
2098,1335,825
2099,1016,825
2100,226,826
2101,2775,826
2102,3881,826
2103,1714,827
2104,4373,827
2105,3952,828
2106,3040,829
2107,4509,830
2108,1990,830
2109,3572,830
2110,3991,831
2111,4541,831
2112,2307,831
2113,2066,831
2114,728,832
2115,3055,832
2116,4592,833
2117,4966,833
2118,2810,833
2119,2215,834
2120,4271,834
2121,448,834
2122,1010,834
2123,1569,835
2124,1399,836
2125,815,836
2126,258,836
2127,1552,836
2128,2710,837
2129,215,837
2130,3763,837
2131,319,837
2132,4147,838
2133,1867,838
2134,2857,838
2135,3375,839
2136,2523,839
2137,4714,839
2138,1636,839
2139,800,840
2140,2125,841
2141,894,842
2142,2525,842
2143,3680,843
2144,1479,843
2145,4261,843
2146,2506,844
2147,4736,844
2148,1715,844
2149,918,845
2150,1164,845
2151,3551,845
2152,3809,845
2153,3100,846
2154,1430,847
2155,2515,847
2156,3636,847
2157,3066,848
2158,4269,848
2159,1965,849
2160,1069,849
2161,2241,850
2162,2463,850
2163,4294,850
2164,3796,850
2165,932,851
2166,421,851
2167,1240,851
2168,1270,851
2169,4147,852
2170,2453,853
2171,1490,853
2172,1919,854
2173,1970,855
2174,4027,855
2175,866,856
2176,4491,856
2177,3590,856
2178,1369,857
2179,1795,857
2180,3950,858
2181,273,859
2182,1312,859
2183,4293,860
2184,30,861
2185,1003,862
2186,4204,862
2187,4790,862
2188,4155,862
2189,1317,863
2190,2342,863
2191,3777,863
2192,752,864
2193,4536,864
2194,976,865
2195,1152,865
2196,2544,866
2197,3894,867
2198,4208,867
2199,3944,868
2200,1147,869
2201,3607,869
2202,2581,870
2203,4376,870
2204,892,871
2205,4532,871
2206,684,871
2207,4931,871
2208,3159,872
2209,3631,872
2210,4972,872
2211,4156,872
2212,1411,873
2213,1884,874
2214,1294,874
2215,4220,874
2216,2659,875
2217,438,875
2218,1902,876
2219,2994,876
2220,450,876
2221,1494,876
2222,2363,877
2223,2766,877
2224,3678,877
2225,4873,877
2226,4560,878
2227,4343,878
2228,1594,878
2229,3002,879
2230,335,879
2231,1403,880
2232,321,880
2233,4256,880
2234,4260,881
2235,3030,881
2236,2805,882
2237,2999,882
2238,2031,883
2239,2452,883
2240,2427,883
2241,1078,884
2242,478,885
2243,4977,885
2244,3446,885
2245,1455,886
2246,2021,886
2247,4788,886
2248,3941,887
2249,3627,887
2250,1121,888
2251,126,888
2252,2341,889
2253,1372,889
2254,753,890
2255,2641,890
2256,3457,890
2257,4248,890
2258,1230,891
2259,1595,891
2260,222,891
2261,3446,892
2262,4374,893
2263,9,893
2264,62,893
2265,1891,893
2266,2706,894
2267,836,894
2268,3459,894
2269,4366,894
2270,3024,895
2271,3569,895
2272,1002,896
2273,2428,896
2274,4615,897
2275,3605,897
2276,1815,897
2277,595,898
2278,3479,898
2279,609,898
2280,4190,899
2281,1342,899
2282,4568,900
2283,3652,900
2284,536,900
2285,4201,900
2286,2022,901
2287,1005,901
2288,227,901
2289,4111,901
2290,4826,902
2291,3374,902
2292,4564,903
2293,3569,903
2294,3871,904
2295,4995,904
2296,1279,904
2297,54,904
2298,3957,905
2299,33,905
2300,4770,905
2301,3736,905
2302,4623,906
2303,2808,906
2304,1516,906
2305,291,907
2306,129,908
2307,3828,909
2308,1298,909
2309,4786,909
2310,789,909
2311,1412,910
2312,4392,910
2313,3429,910
2314,3364,911
2315,2418,911
2316,1822,912
2317,4303,912
2318,529,913
2319,3663,913
2320,3241,913
2321,2154,913
2322,1176,914
2323,2806,914
2324,321,914
2325,1442,914
2326,3682,915
2327,1107,915
2328,17,916
2329,4342,916
2330,460,917
2331,2612,917
2332,1001,917
2333,4440,918
2334,4365,919
2335,1303,920
2336,1527,920
2337,2675,920
2338,4977,920
2339,2601,921
2340,2709,921
2341,2433,922
2342,2104,922
2343,3157,922
2344,3268,923
2345,3210,923
2346,2204,923
2347,3999,924
2348,398,924
2349,232,924
2350,3012,925
2351,319,926
2352,2973,926
2353,3921,927
2354,1333,927
2355,4195,927
2356,2464,927
2357,4033,928
2358,3958,928
2359,1684,928
2360,3450,928
2361,4596,929
2362,1381,929
2363,4402,929
2364,4648,929
2365,319,930
2366,3350,930
2367,191,930
2368,1018,931
2369,2583,931
2370,2524,931
2371,461,932
2372,2701,933
2373,3573,933
2374,517,934
2375,2827,934
2376,116,935
2377,1568,935
2378,4729,935
2379,1143,936
2380,2476,936
2381,785,936
2382,4769,937
2383,2122,937
2384,1287,938
2385,3976,938
2386,342,938
2387,1049,939
2388,2241,940
2389,540,941
2390,4346,941
2391,2632,941
2392,4655,941
2393,2698,942
2394,4587,943
2395,2465,943
2396,4886,944
2397,3626,945
2398,788,945
2399,3125,945
2400,2913,945
2401,33,946
2402,1794,947
2403,4241,948
2404,1447,948
2405,704,948
2406,2724,948
2407,1735,949
2408,1660,949
2409,3811,949
2410,3738,950
2411,1423,950
2412,3627,950
2413,4751,950
2414,3086,951
2415,111,952
2416,84,952
2417,43,952
2418,4855,953
2419,2043,953
2420,1695,954
2421,1957,955
2422,1128,955
2423,1750,956
2424,2665,956
2425,4773,956
2426,1203,957
2427,4762,957
2428,2890,957
2429,1455,958
2430,1365,958
2431,2439,958
2432,419,958
2433,3898,959
2434,2445,959
2435,4117,959
2436,3390,960
2437,2002,960
2438,1707,960
2439,1877,960
2440,3497,961
2441,2263,961
2442,4306,962
2443,204,962
2444,1642,962
2445,147,963
2446,4131,963
2447,2876,963
2448,123,964
2449,1192,964
2450,2471,965
2451,1311,965
2452,2758,965
2453,3277,965
2454,4883,966
2455,2456,967
2456,4551,968
2457,3874,968
2458,1852,968
2459,4958,969
2460,2918,969
2461,906,969
2462,3595,970
2463,3250,970
2464,597,970
2465,2345,971
2466,4220,972
2467,4374,973
2468,2406,973
2469,200,973
2470,4774,973
2471,1412,974
2472,4324,975
2473,4742,975
2474,895,976
2475,2205,976
2476,978,976
2477,2082,977
2478,2338,978
2479,1081,979
2480,245,979
2481,1154,979
2482,900,979
2483,3409,980
2484,4033,981
2485,841,981
2486,3317,982
2487,1194,982
2488,3557,982
2489,4059,982
2490,604,983
2491,1720,983
2492,1971,984
2493,4435,984
2494,3494,984
2495,1144,984
2496,4682,985
2497,652,985
2498,4664,985
2499,2925,985
2500,4337,986
2501,226,986
2502,979,986
2503,4424,986
2504,2142,987
2505,3827,987
2506,3233,988
2507,3616,988
2508,2172,988
2509,428,988
2510,3681,989
2511,4102,989
2512,586,989
2513,749,989
2514,252,990
2515,1354,991
2516,3397,991
2517,1564,991
2518,1305,991
2519,2833,992
2520,2105,992
2521,2853,993
2522,341,993
2523,1619,993
2524,1291,994
2525,4679,994
2526,1139,994
2527,3017,995
2528,4178,995
2529,1999,996
2530,2757,996
2531,1442,996
2532,266,996
2533,1870,997
2534,2288,998
2535,4303,998
2536,779,998
2537,3255,998
2538,2074,999
2539,1798,999
2540,310,999
2541,3825,1000
2542,3160,1000
2543,3165,1000
2544,4776,1001
2545,1811,1001
2546,4938,1001
2547,3972,1002
2548,4057,1003
2549,3105,1003
2550,3733,1004
2551,2372,1004
2552,1797,1005
2553,3651,1005
2554,4885,1005
2555,1238,1006
2556,3861,1006
2557,4741,1007
2558,3999,1008
2559,1049,1008
2560,3477,1008
2561,1342,1008
2562,3679,1009
2563,3874,1009
2564,2918,1009
2565,112,1009
2566,3140,1010
2567,3527,1010
2568,3535,1010
2569,2740,1011
2570,516,1011
2571,3844,1011
2572,3034,1012
2573,79,1012
2574,4864,1012
2575,2732,1013
2576,3199,1013
2577,195,1014
2578,1707,1015
2579,471,1015
2580,1311,1016
2581,4789,1016
2582,261,1016
2583,4834,1016
2584,4039,1017
2585,1235,1017
2586,3363,1018
2587,2578,1018
2588,408,1018
2589,1835,1018
2590,592,1019
2591,2974,1019
2592,1053,1020
2593,1663,1020
2594,1323,1020
2595,4332,1021
2596,2151,1021
2597,2751,1022
2598,1142,1022
2599,2136,1023
2600,172,1023
2601,2229,1023
2602,1251,1024
2603,3237,1025
2604,4044,1025
2605,898,1026
2606,3114,1026
2607,3837,1027
2608,1991,1027
2609,2848,1027
2610,999,1027
2611,2345,1028
2612,1130,1029
2613,490,1030
2614,2827,1030
2615,2446,1030
2616,2879,1031
2617,3233,1031
2618,4083,1032
2619,1289,1032
2620,4856,1032
2621,4116,1032
2622,2360,1033
2623,3693,1033
2624,1499,1033
2625,2081,1034
2626,1926,1034
2627,1494,1035
2628,2376,1036
2629,1936,1037
2630,427,1038
2631,4787,1038
2632,3699,1039
2633,3431,1039
2634,3436,1039
2635,483,1040
2636,3209,1041
2637,4003,1042
2638,565,1042
2639,541,1042
2640,2035,1042
2641,2143,1043
2642,551,1043
2643,4842,1043
2644,3000,1043
2645,3220,1044
2646,1190,1044
2647,4431,1044
2648,676,1045
2649,3164,1045
2650,3625,1045
2651,607,1046
2652,3798,1046
2653,1046,1047
2654,3790,1047
2655,2292,1047
2656,3855,1047
2657,887,1048
2658,4873,1048
2659,3870,1049
2660,2915,1049
2661,1032,1049
2662,1351,1050
2663,149,1051
2664,980,1052
2665,839,1053
2666,3856,1054
2667,4345,1054
2668,1173,1054
2669,3710,1054
2670,1959,1055
2671,4168,1055
2672,4913,1056
2673,713,1056
2674,1971,1057
2675,3328,1058
2676,4737,1058
2677,1668,1058
2678,992,1059
2679,3536,1059
2680,4303,1059
2681,1374,1060
2682,270,1060
2683,114,1060
2684,3378,1061
2685,2358,1061
2686,3059,1061
2687,3087,1062
2688,1385,1062
2689,1452,1063
2690,3431,1064
2691,2001,1064
2692,881,1065
2693,2126,1066
2694,4894,1066
2695,3867,1066
2696,470,1067
2697,1832,1067
2698,2883,1068
2699,1231,1068
2700,4665,1068
2701,2187,1069
2702,860,1069
2703,3795,1069
2704,910,1069
2705,2545,1070
2706,714,1070
2707,3291,1071
2708,393,1071
2709,4231,1071
2710,1583,1071
2711,2803,1072
2712,1894,1072
2713,1623,1073
2714,4402,1074
2715,775,1074
2716,1943,1075
2717,2265,1075
2718,746,1076
2719,2914,1076
2720,717,1077
2721,1912,1077
2722,265,1078
2723,4437,1078
2724,1022,1078
2725,3279,1079
2726,1109,1079
2727,548,1080
2728,2107,1080
2729,345,1080
2730,1903,1081
2731,403,1081
2732,900,1082
2733,3909,1083
2734,4472,1084
2735,3746,1085
2736,121,1085
2737,797,1086
2738,1036,1086
2739,4390,1087
2740,2148,1087
2741,441,1087
2742,634,1088
2743,4842,1089
2744,2698,1090
2745,4196,1090
2746,4723,1091
2747,4718,1091
2748,398,1092
2749,2593,1092
2750,489,1092
2751,1846,1093
2752,3781,1094
2753,4156,1094
2754,2415,1095
2755,1133,1095
2756,3518,1095
2757,436,1095
2758,3983,1096
2759,2997,1096
2760,2416,1096
2761,4359,1096
2762,4417,1097
2763,3875,1097
2764,1239,1097
2765,2082,1098
2766,1635,1099
2767,4127,1099
2768,2631,1099
2769,440,1100
2770,4832,1100
2771,4205,1101
2772,966,1102
2773,4202,1102
2774,1281,1103
2775,1265,1103
2776,4526,1103
2777,3735,1103
2778,3246,1104
2779,1346,1104
2780,1116,1105
2781,4725,1106
2782,1371,1106
2783,2341,1107
2784,420,1107
2785,515,1108
2786,121,1108
2787,563,1108
2788,3169,1108
2789,2010,1109
2790,4827,1109
2791,1482,1109
2792,4743,1109
2793,2306,1110
2794,4550,1110
2795,1078,1110
2796,1457,1111
2797,15,1111
2798,1307,1112
2799,2307,1112
2800,3237,1113
2801,1556,1113
2802,2937,1114
2803,1617,1114
2804,4174,1114
2805,4859,1115
2806,531,1116
2807,3348,1117
2808,4016,1117
2809,2902,1117
2810,1263,1117
2811,2455,1118
2812,3129,1118
2813,3678,1118
2814,2542,1119
2815,3479,1119
2816,2304,1119
2817,2843,1120
2818,2345,1120
2819,2507,1121
2820,3790,1121
2821,3988,1121
2822,2964,1121
2823,864,1122
2824,226,1122
2825,1170,1122
2826,3595,1123
2827,3304,1123
2828,4923,1123
2829,1168,1123
2830,3851,1124
2831,3615,1125
2832,1475,1126
2833,1204,1127
2834,2563,1128
2835,4897,1129
2836,373,1130
2837,2361,1130
2838,118,1131
2839,1463,1132
2840,3455,1133
2841,3127,1133
2842,531,1133
2843,3781,1133
2844,4060,1134
2845,3629,1134
2846,269,1135
2847,4113,1135
2848,625,1135
2849,3925,1135
2850,1466,1136
2851,933,1137
2852,4745,1138
2853,1041,1138
2854,3869,1138
2855,3537,1139
2856,2448,1139
2857,4393,1139
2858,3799,1139
2859,2359,1140
2860,3151,1140
2861,4983,1140
2862,2282,1140
2863,1439,1141
2864,3234,1141
2865,4408,1142
2866,424,1143
2867,1204,1144
2868,1953,1144
2869,3837,1145
2870,1665,1145
2871,1510,1145
2872,845,1146
2873,3064,1146
2874,3275,1146
2875,4419,1146
2876,4440,1147
2877,602,1147
2878,3148,1148
2879,3635,1149
2880,4530,1149
2881,2620,1149
2882,2333,1149
2883,3564,1150
2884,692,1150
2885,2577,1150
2886,3026,1150
2887,1004,1151
2888,2824,1151
2889,4457,1151
2890,2338,1151
2891,1744,1152
2892,2300,1152
2893,3138,1153
2894,2097,1153
2895,4987,1153
2896,671,1153
2897,2865,1154
2898,2202,1154
2899,3125,1154
2900,2563,1155
2901,3299,1155
2902,1863,1155
2903,4144,1156
2904,2805,1156
2905,1098,1157
2906,679,1157
2907,1071,1157
2908,37,1158
2909,4576,1158
2910,3990,1158
2911,4413,1158
2912,4709,1159
2913,2386,1159
2914,3169,1159
2915,2755,1159
2916,1247,1160
2917,1349,1160
2918,2326,1160
2919,576,1160
2920,4133,1161
2921,2688,1162
2922,3085,1162
2923,3855,1162
2924,2505,1162
2925,1927,1163
2926,4811,1163
2927,854,1163
2928,2905,1163
2929,949,1164
2930,3155,1165
2931,2344,1165
2932,1357,1165
2933,1731,1165
2934,1634,1166
2935,1078,1166
2936,22,1166
2937,4059,1167
2938,4304,1167
2939,2969,1167
2940,4323,1167
2941,2495,1168
2942,4304,1168
2943,549,1169
2944,4599,1170
2945,428,1170
2946,1992,1170
2947,988,1171
2948,2430,1172
2949,2768,1172
2950,2458,1172
2951,1541,1172
2952,3945,1173
2953,1979,1173
2954,691,1173
2955,3365,1173
2956,2187,1174
2957,2520,1175
2958,833,1175
2959,501,1176
2960,423,1176
2961,873,1176
2962,1955,1176
2963,1797,1177
2964,1432,1177
2965,2083,1177
2966,1451,1177
2967,1938,1178
2968,4396,1178
2969,2732,1179
2970,3456,1180
2971,4524,1180
2972,1870,1180
2973,3597,1181
2974,2155,1181
2975,4592,1181
2976,2272,1181
2977,2880,1182
2978,443,1182
2979,4392,1182
2980,2664,1182
2981,4342,1183
2982,2944,1183
2983,4286,1184
2984,3225,1184
2985,2331,1184
2986,4212,1185
2987,1353,1185
2988,2461,1186
2989,2453,1186
2990,3605,1186
2991,4005,1186
2992,3861,1187
2993,3537,1187
2994,418,1187
2995,1706,1187
2996,3346,1188
2997,2413,1188
2998,977,1188
2999,3499,1189
3000,2994,1189
3001,3751,1189
3002,519,1189
3003,3454,1190
3004,2014,1190
3005,274,1191
3006,2400,1191
3007,2806,1191
3008,4566,1191
3009,4738,1192
3010,3727,1192
3011,3456,1192
3012,3909,1193
3013,2588,1194
3014,1758,1194
3015,3466,1195
3016,2941,1195
3017,156,1195
3018,2716,1196
3019,3367,1196
3020,1931,1197
3021,2157,1197
3022,4611,1197
3023,4684,1197
3024,4003,1198
3025,3609,1198
3026,1662,1199
3027,1353,1199
3028,128,1199
3029,4120,1199
3030,1722,1200
3031,3901,1201
3032,2105,1201
3033,3140,1201
3034,4388,1201
3035,2895,1202
3036,439,1202
3037,4322,1202
3038,3673,1203
3039,4650,1203
3040,531,1203
3041,1130,1204
3042,750,1204
3043,4475,1204
3044,4891,1204
3045,1316,1205
3046,4157,1205
3047,706,1205
3048,3360,1205
3049,3053,1206
3050,778,1206
3051,3301,1207
3052,4860,1208
3053,3325,1209
3054,574,1209
3055,2245,1209
3056,4319,1210
3057,2720,1211
3058,137,1211
3059,1648,1211
3060,2237,1212
3061,2269,1213
3062,1783,1213
3063,4523,1214
3064,4413,1214
3065,2809,1215
3066,4360,1216
3067,1324,1217
3068,4003,1217
3069,4217,1218
3070,4077,1218
3071,1315,1218
3072,235,1218
3073,374,1219
3074,661,1219
3075,642,1219
3076,2078,1220
3077,3067,1221
3078,1549,1222
3079,3412,1222
3080,2900,1223
3081,3750,1224
3082,2230,1225
3083,1456,1225
3084,477,1225
3085,3754,1226
3086,4041,1227
3087,140,1227
3088,4392,1228
3089,3971,1228
3090,2727,1229
3091,1328,1229
3092,294,1229
3093,1417,1229
3094,2378,1230
3095,127,1231
3096,4027,1231
3097,3402,1231
3098,4895,1231
3099,4687,1232
3100,641,1232
3101,966,1232
3102,2668,1232
3103,1956,1233
3104,1788,1234
3105,3032,1235
3106,1793,1235
3107,1407,1235
3108,4174,1236
3109,1973,1237
3110,4669,1238
3111,1768,1238
3112,1468,1238
3113,3060,1238
3114,1510,1239
3115,3138,1239
3116,4408,1239
3117,3791,1239
3118,262,1240
3119,2660,1241
3120,3343,1242
3121,1488,1242
3122,2059,1243
3123,1796,1244
3124,4267,1244
3125,3,1244
3126,3322,1244
3127,230,1245
3128,1448,1245
3129,2949,1246
3130,645,1246
3131,803,1246
3132,57,1246
3133,2281,1247
3134,4777,1247
3135,3668,1247
3136,2292,1248
3137,892,1248
3138,2963,1249
3139,3304,1249
3140,4028,1249
3141,371,1249
3142,1531,1250
3143,3432,1251
3144,185,1251
3145,3983,1252
3146,2255,1252
3147,1903,1253
3148,1551,1253
3149,1017,1254
3150,4234,1254
3151,2012,1255
3152,2602,1255
3153,1391,1255
3154,3326,1256
3155,674,1256
3156,928,1256
3157,4005,1256
3158,1135,1257
3159,1552,1257
3160,2111,1257
3161,211,1257
3162,3205,1258
3163,1829,1258
3164,2314,1259
3165,2640,1259
3166,1305,1259
3167,1012,1259
3168,1206,1260
3169,869,1260
3170,2130,1260
3171,1660,1260
3172,3650,1261
3173,1428,1261
3174,2415,1261
3175,1558,1262
3176,2370,1262
3177,918,1263
3178,455,1264
3179,2947,1265
3180,2959,1265
3181,1655,1265
3182,491,1266
3183,4786,1267
3184,4723,1267
3185,1136,1267
3186,1906,1267
3187,1469,1268
3188,4016,1268
3189,1798,1268
3190,4112,1269
3191,1024,1269
3192,253,1269
3193,3851,1270
3194,1084,1270
3195,2752,1270
3196,4711,1270
3197,2907,1271
3198,1444,1271
3199,1080,1271
3200,4993,1271
3201,2251,1272
3202,2113,1272
3203,227,1273
3204,3051,1273
3205,523,1273
3206,4827,1274
3207,51,1274
3208,37,1274
3209,1440,1275
3210,1911,1276
3211,3399,1276
3212,3487,1276
3213,3960,1277
3214,2389,1277
3215,2332,1277
3216,1338,1278
3217,4464,1278
3218,3040,1279
3219,2089,1279
3220,2683,1279
3221,4842,1280
3222,3890,1280
3223,4782,1280
3224,1191,1280
3225,2059,1281
3226,3407,1281
3227,4411,1281
3228,818,1282
3229,2200,1283
3230,1995,1283
3231,505,1284
3232,3493,1284
3233,1844,1284
3234,2657,1284
3235,34,1285
3236,1090,1285
3237,364,1285
3238,1705,1285
3239,4833,1286
3240,2689,1286
3241,1402,1286
3242,1526,1286
3243,2938,1287
3244,3314,1288
3245,3907,1288
3246,1570,1288
3247,1424,1288
3248,2563,1289
3249,1660,1289
3250,158,1289
3251,4843,1289
3252,2824,1290
3253,3942,1290
3254,4785,1290
3255,13,1290
3256,4763,1291
3257,4421,1292
3258,592,1293
3259,1745,1293
3260,356,1294
3261,696,1294
3262,1325,1294
3263,3956,1295
3264,3206,1296
3265,4257,1296
3266,1723,1296
3267,2361,1296
3268,1070,1297
3269,2620,1297
3270,1630,1297
3271,4016,1297
3272,1401,1298
3273,3014,1298
3274,1765,1299
3275,2848,1299
3276,4231,1299
3277,3743,1299
3278,280,1300
3279,796,1300
3280,3124,1301
3281,3439,1302
3282,1136,1303
3283,282,1303
3284,3915,1304
3285,1142,1304
3286,3342,1304
3287,208,1305
3288,1671,1305
3289,4593,1306
3290,1097,1306
3291,705,1307
3292,558,1307
3293,3822,1308
3294,4879,1309
3295,2965,1309
3296,1898,1309
3297,1793,1310
3298,1919,1310
3299,3956,1311
3300,2835,1312
3301,3001,1312
3302,2116,1313
3303,2131,1313
3304,4212,1313
3305,849,1313
3306,4126,1314
3307,1276,1314
3308,351,1314
3309,207,1314
3310,711,1315
3311,2659,1315
3312,1382,1315
3313,3593,1315
3314,980,1316
3315,1596,1317
3316,4590,1317
3317,3642,1317
3318,3820,1318
3319,4549,1318
3320,664,1318
3321,4083,1319
3322,1136,1320
3323,4813,1321
3324,856,1321
3325,56,1321
3326,800,1322
3327,1721,1322
3328,160,1323
3329,3909,1323
3330,2276,1323
3331,3294,1324
3332,1796,1324
3333,716,1325
3334,2947,1325
3335,4013,1325
3336,4139,1326
3337,2772,1326
3338,3236,1326
3339,3312,1327
3340,3385,1327
3341,4349,1328
3342,4488,1328
3343,3445,1328
3344,950,1328
3345,2706,1329
3346,958,1330
3347,4056,1330
3348,4271,1331
3349,3934,1331
3350,3417,1331
3351,2697,1332
3352,202,1333
3353,4906,1333
3354,1263,1334
3355,929,1334
3356,526,1335
3357,1510,1335
3358,1449,1335
3359,3532,1335
3360,2639,1336
3361,1721,1336
3362,4821,1336
3363,2723,1337
3364,154,1337
3365,4658,1338
3366,814,1338
3367,3307,1339
3368,3581,1339
3369,1029,1339
3370,4565,1339
3371,2797,1340
3372,88,1341
3373,2385,1341
3374,11,1341
3375,3977,1342
3376,2817,1342
3377,974,1342
3378,2816,1342
3379,2985,1343
3380,4654,1344
3381,2826,1345
3382,3376,1346
3383,1358,1346
3384,1894,1346
3385,1046,1346
3386,97,1347
3387,4080,1348
3388,868,1348
3389,1375,1348
3390,1471,1349
3391,2896,1349
3392,3757,1350
3393,1571,1350
3394,16,1350
3395,4267,1350
3396,210,1351
3397,3564,1351
3398,3917,1351
3399,541,1352
3400,4221,1352
3401,130,1353
3402,3694,1354
3403,493,1354
3404,4368,1354
3405,248,1354
3406,4104,1355
3407,1565,1356
3408,3655,1357
3409,3946,1357
3410,2044,1357
3411,1512,1358
3412,4717,1358
3413,242,1358
3414,2953,1359
3415,1116,1360
3416,4777,1360
3417,1666,1360
3418,4589,1360
3419,89,1361
3420,2954,1362
3421,3009,1363
3422,3794,1364
3423,1442,1365
3424,204,1366
3425,281,1366
3426,217,1367
3427,2921,1367
3428,190,1368
3429,4458,1368
3430,2268,1368
3431,4132,1368
3432,2282,1369
3433,2002,1369
3434,151,1369
3435,2203,1370
3436,2562,1370
3437,107,1370
3438,3549,1370
3439,44,1371
3440,3131,1371
3441,2017,1372
3442,2973,1372
3443,1616,1372
3444,96,1372
3445,4957,1373
3446,2158,1374
3447,1133,1374
3448,3465,1374
3449,2756,1375
3450,575,1376
3451,2045,1376
3452,1559,1377
3453,4680,1378
3454,3988,1379
3455,3921,1379
3456,4115,1379
3457,4473,1380
3458,228,1380
3459,4428,1381
3460,4465,1382
3461,1719,1382
3462,961,1382
3463,4068,1383
3464,405,1383
3465,1618,1383
3466,1047,1383
3467,3355,1384
3468,4478,1384
3469,2028,1384
3470,2247,1385
3471,4645,1385
3472,4926,1385
3473,2306,1385
3474,3961,1386
3475,2872,1386
3476,1717,1387
3477,2155,1387
3478,1053,1387
3479,1299,1388
3480,1447,1388
3481,2770,1388
3482,4586,1388
3483,391,1389
3484,1225,1390
3485,718,1390
3486,499,1391
3487,2645,1391
3488,3125,1392
3489,4447,1392
3490,794,1392
3491,3377,1392
3492,279,1393
3493,3734,1394
3494,3793,1395
3495,4350,1395
3496,4712,1396
3497,4116,1396
3498,2774,1396
3499,907,1397
3500,4066,1397
3501,412,1398
3502,714,1399
3503,3677,1399
3504,4686,1399
3505,1141,1400
3506,1379,1400
3507,472,1400
3508,3261,1401
3509,3689,1401
3510,416,1401
3511,1499,1402
3512,4077,1402
3513,3281,1402
3514,4696,1403
3515,1082,1403
3516,1146,1404
3517,1659,1405
3518,4316,1406
3519,320,1407
3520,2252,1408
3521,1293,1408
3522,1057,1408
3523,1460,1409
3524,4360,1409
3525,1698,1410
3526,2214,1410
3527,650,1410
3528,4571,1411
3529,3586,1412
3530,1780,1412
3531,795,1413
3532,2737,1413
3533,3617,1413
3534,70,1414
3535,880,1415
3536,4842,1415
3537,192,1415
3538,4339,1415
3539,4262,1416
3540,175,1416
3541,1115,1416
3542,56,1417
3543,1860,1417
3544,1452,1417
3545,2279,1417
3546,3913,1418
3547,92,1418
3548,2991,1418
3549,844,1419
3550,4669,1419
3551,3994,1420
3552,3418,1420
3553,4771,1420
3554,1950,1421
3555,1343,1421
3556,891,1422
3557,744,1422
3558,2950,1423
3559,3998,1423
3560,2382,1423
3561,4895,1423
3562,1675,1424
3563,424,1425
3564,2096,1425
3565,1170,1425
3566,3184,1425
3567,1241,1426
3568,2402,1426
3569,1576,1427
3570,4058,1428
3571,2513,1428
3572,4860,1428
3573,3602,1428
3574,4972,1429
3575,3119,1429
3576,4592,1430
3577,603,1430
